season,episode,speaker,symptom,test,drug,procedure,intent,diagnosis_stage,sarcasm,emotion,organ,correct_prediction,model_prediction,text,medical_entities,symptom_list,test_list,drug_list,procedure_list,organ_list,near_dup_cluster,source_intent,source_emotion,source_diagnosis_stage,prev_text_1,prev_text_2,feature_text,is_augmented
4,14,Dr. Chase,Ani kalp krizi ve göğüs ağrısı,EKG ve kan testleri,Nitrogliserin,Acil müdahale,diğer,başlangıç,0,kaygı,kalp,,,Ani kalp krizi için acil EKG ve müdahale gerekli.,"[{""text"": ""Ani kalp krizi"", ""type"": ""Symptom""}, {""text"": ""göğüs ağrısı"", ""type"": ""Symptom""}, {""text"": ""EKG"", ""type"": ""Test""}, {""text"": ""kan testleri"", ""type"": ""Test""}, {""text"": ""Nitrogliserin"", ""type"": ""Drug""}, {""text"": ""Kalp"", ""type"": ""Organ""}]",Ani kalp krizi ve göğüs ağrısı,EKG ve kan testleri,Nitrogliserin,Acil müdahale,kalp,24.0,,kaygı,başlangıç,Ani akciğer embolisi için acil müdahale gerekli.,Ani alerjik reaksiyonun için acil adrenalin ve müdahale gerekli.,[SPEAKER=Dr. Chase] [SYMPTOM=Ani kalp krizi ve göğüs ağrısı] [TEST=EKG ve kan testleri] [DRUG=Nitrogliserin] [PROCEDURE=Acil müdahale] [ORGAN=kalp] [PREV=Ani alerjik reaksiyonun için acil adrenalin ve müdahale gerekli. || Ani akciğer embolisi için acil müdahale gerekli.] [TEXT=Ani kalp krizi için acil EKG ve müdahale gerekli.],False
4,14,Dr. Cuddy,Ani şok ve düşük tansiyon,Kan testleri ve serum,Sıvı tedavisi,Acil müdahale,diğer,başlangıç,0,kaygı,tüm vücut,,,Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.,[],Ani şok ve düşük tansiyon,Kan testleri ve serum,Sıvı tedavisi,Acil müdahale,tüm vücut,17.0,,kaygı,başlangıç,"Ani solunum durması ve morarmam var,"" acil yardım istiyorum.",Ani beyin kanaması için acil müdahale gerekli.,"[SPEAKER=Dr. Cuddy] [SYMPTOM=Ani şok ve düşük tansiyon] [TEST=Kan testleri ve serum] [DRUG=Sıvı tedavisi] [PROCEDURE=Acil müdahale] [ORGAN=tüm vücut] [PREV=Ani beyin kanaması için acil müdahale gerekli. || Ani solunum durması ve morarmam var,"" acil yardım istiyorum.] [TEXT=Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.]",False
4,14,Dr. Wilson,Ani kan zehirlenmesi ve kusma,Kan testleri ve mide yıkama,Antidot,Acil müdahale,diğer,başlangıç,0,kaygı,tüm vücut,,,Ani kan zehirlenmesi için acil mide yıkama ve antidot gerekli.,[],Ani kan zehirlenmesi ve kusma,Kan testleri ve mide yıkama,Antidot,Acil müdahale,tüm vücut,20.0,,kaygı,başlangıç,Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.,"Ani solunum durması ve morarmam var,"" acil yardım istiyorum.","[SPEAKER=Dr. Wilson] [SYMPTOM=Ani kan zehirlenmesi ve kusma] [TEST=Kan testleri ve mide yıkama] [DRUG=Antidot] [PROCEDURE=Acil müdahale] [ORGAN=tüm vücut] [PREV=Ani solunum durması ve morarmam var,"" acil yardım istiyorum. || Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.] [TEXT=Ani kan zehirlenmesi için acil mide yıkama ve antidot gerekli.]",False
4,14,Dr. Foreman,Ani kalp durması ve ritim bozukluğu,EKG ve defibrilatör,Epinefrin,Acil müdahale,diğer,başlangıç,0,kaygı,kalp,,,Ani kalp durması için acil EKG ve defibrilasyon gerekli.,[],Ani kalp durması ve ritim bozukluğu,EKG ve defibrilatör,Epinefrin,Acil müdahale,kalp,18.0,,kaygı,başlangıç,Ani travma ve kanama için acil cerrahi müdahale gerekli.,Ani kan zehirlenmesi için acil mide yıkama ve antidot gerekli.,[SPEAKER=Dr. Foreman] [SYMPTOM=Ani kalp durması ve ritim bozukluğu] [TEST=EKG ve defibrilatör] [DRUG=Epinefrin] [PROCEDURE=Acil müdahale] [ORGAN=kalp] [PREV=Ani kan zehirlenmesi için acil mide yıkama ve antidot gerekli. || Ani travma ve kanama için acil cerrahi müdahale gerekli.] [TEXT=Ani kalp durması için acil EKG ve defibrilasyon gerekli.],False
4,14,Hasta,Ani aort yırtılması ve göğüs ağrısı,Göğüs röntgeni ve EKG,Yok,Cerrahi acil müdahalesi,diğer,başlangıç,0,kaygı,aort ve kalp,,,"Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum.",[],Ani aort yırtılması ve göğüs ağrısı,Göğüs röntgeni ve EKG,Yok,Cerrahi acil müdahalesi,aort ve kalp,37.0,,kaygı,başlangıç,Ani inme belirtileri için acil beyin MR gerekli.,Ani organ yetmezliği için acil müdahale gerekli.,"[SPEAKER=Hasta] [SYMPTOM=Ani aort yırtılması ve göğüs ağrısı] [TEST=Göğüs röntgeni ve EKG] [DRUG=Yok] [PROCEDURE=Cerrahi acil müdahalesi] [ORGAN=aort ve kalp] [PREV=Ani organ yetmezliği için acil müdahale gerekli. || Ani inme belirtileri için acil beyin MR gerekli.] [TEXT=Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum.]",False
4,14,Dr. Cuddy,Ani akciğer yetmezliği ve nefes darlığı,Kan gaz analizi ve oksijen,Oksijen tedavisi,Acil müdahale,diğer,başlangıç,0,kaygı,akciğerler,,,Ani akciğer yetmezliği için acil müdahale gerekli.,[],Ani akciğer yetmezliği ve nefes darlığı,Kan gaz analizi ve oksijen,Oksijen tedavisi,Acil müdahale,akciğerler,38.0,,kaygı,başlangıç,"Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum.",Ani inme belirtileri için acil beyin MR gerekli.,"[SPEAKER=Dr. Cuddy] [SYMPTOM=Ani akciğer yetmezliği ve nefes darlığı] [TEST=Kan gaz analizi ve oksijen] [DRUG=Oksijen tedavisi] [PROCEDURE=Acil müdahale] [ORGAN=akciğerler] [PREV=Ani inme belirtileri için acil beyin MR gerekli. || Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum.] [TEXT=Ani akciğer yetmezliği için acil müdahale gerekli.]",False
4,14,Dr. Wilson,Ani karaciğer sirozu ve sararma,Kan testleri ve karaciğer testleri,Yok,Hepatoloji konsültasyonu,diğer,değerlendirme,0,üzgün,karaciğer,,,Ani karaciğer sirozu için hepatoloji konsültasyonu gerekli.,[],Ani karaciğer sirozu ve sararma,Kan testleri ve karaciğer testleri,Yok,Hepatoloji konsültasyonu,karaciğer,39.0,,üzgün,izleme,Ani akciğer yetmezliği için acil müdahale gerekli.,"Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum.","[SPEAKER=Dr. Wilson] [SYMPTOM=Ani karaciğer sirozu ve sararma] [TEST=Kan testleri ve karaciğer testleri] [DRUG=Yok] [PROCEDURE=Hepatoloji konsültasyonu] [ORGAN=karaciğer] [PREV=Ani aort yırtılması ve göğüs ağrım var,"" acil yardım istiyorum. || Ani akciğer yetmezliği için acil müdahale gerekli.] [TEXT=Ani karaciğer sirozu için hepatoloji konsültasyonu gerekli.]",False
4,14,Dr. Foreman,Ani kalp kası iltihabı ve göğüs ağrısı,EKG ve kan testleri,Antibiyotik,Kardiyoloji konsültasyonu,diğer,başlangıç,0,kaygı,kalp,,,Ani kalp kası iltihabı için acil müdahale gerekli.,[],Ani kalp kası iltihabı ve göğüs ağrısı,EKG ve kan testleri,Antibiyotik,Kardiyoloji konsültasyonu,kalp,41.0,,kaygı,başlangıç,Ani böbrek sirozu için nefroloji konsültasyonu gerekli.,Ani karaciğer sirozu için hepatoloji konsültasyonu gerekli.,[SPEAKER=Dr. Foreman] [SYMPTOM=Ani kalp kası iltihabı ve göğüs ağrısı] [TEST=EKG ve kan testleri] [DRUG=Antibiyotik] [PROCEDURE=Kardiyoloji konsültasyonu] [ORGAN=kalp] [PREV=Ani karaciğer sirozu için hepatoloji konsültasyonu gerekli. || Ani böbrek sirozu için nefroloji konsültasyonu gerekli.] [TEXT=Ani kalp kası iltihabı için acil müdahale gerekli.],False
4,14,Dr. Chase,Ani beyin iltihabı ve baş ağrısı,Beyin MR ve kan testleri,Antibiyotik,Nöroloji konsültasyonu,diğer,başlangıç,0,kaygı,beyin,,,Ani beyin iltihabı için acil müdahale gerekli.,[],Ani beyin iltihabı ve baş ağrısı,Beyin MR ve kan testleri,Antibiyotik,Nöroloji konsültasyonu,beyin,42.0,,kaygı,başlangıç,Ani kalp kası iltihabı için acil müdahale gerekli.,Ani böbrek sirozu için nefroloji konsültasyonu gerekli.,[SPEAKER=Dr. Chase] [SYMPTOM=Ani beyin iltihabı ve baş ağrısı] [TEST=Beyin MR ve kan testleri] [DRUG=Antibiyotik] [PROCEDURE=Nöroloji konsültasyonu] [ORGAN=beyin] [PREV=Ani böbrek sirozu için nefroloji konsültasyonu gerekli. || Ani kalp kası iltihabı için acil müdahale gerekli.] [TEXT=Ani beyin iltihabı için acil müdahale gerekli.],False
4,15,Dr. Cameron,Ani karaciğer yetmezliği,Karaciğer fonksiyon testleri,Yok,Acil karaciğer transplant değerlendirmesi,diğer,başlangıç,0,kaygı,karaciğer,,,Ani karaciğer yetmezliğin için acil transplant değerlendirmesi gerekli.,[],Ani karaciğer yetmezliği,Karaciğer fonksiyon testleri,Yok,Acil karaciğer transplant değerlendirmesi,karaciğer,,,kaygı,başlangıç,"Kulaklarımda sürekli çınlama var ve duyamıyorum,"" audiometri testi istiyorum.",Göz ağrın ve görme kaybın için göz tansiyon ölçümü yapalım.,"[SPEAKER=Dr. Cameron] [SYMPTOM=Ani karaciğer yetmezliği] [TEST=Karaciğer fonksiyon testleri] [DRUG=Yok] [PROCEDURE=Acil karaciğer transplant değerlendirmesi] [ORGAN=karaciğer] [PREV=Göz ağrın ve görme kaybın için göz tansiyon ölçümü yapalım. || Kulaklarımda sürekli çınlama var ve duyamıyorum,"" audiometri testi istiyorum.] [TEXT=Ani karaciğer yetmezliğin için acil transplant değerlendirmesi gerekli.]",False
4,15,Dr. Foreman,Parazit enfeksiyonu ve ishal,Dışkı testi ve kan testleri,Parazit ilacı,Gastroenteroloji konsültasyonu,diğer,başlangıç,0,kaygı,sindirim sistemi,,,Parazit enfeksiyonun ve ishalin için dışkı testi ve kan testleri yapacağız.,[],Parazit enfeksiyonu ve ishal,Dışkı testi ve kan testleri,Parazit ilacı,Gastroenteroloji konsültasyonu,sindirim sistemi,,,kaygı,başlangıç,Ani karaciğer yetmezliğin için acil transplant değerlendirmesi gerekli.,"Kulaklarımda sürekli çınlama var ve duyamıyorum,"" audiometri testi istiyorum.","[SPEAKER=Dr. Foreman] [SYMPTOM=Parazit enfeksiyonu ve ishal] [TEST=Dışkı testi ve kan testleri] [DRUG=Parazit ilacı] [PROCEDURE=Gastroenteroloji konsültasyonu] [ORGAN=sindirim sistemi] [PREV=Kulaklarımda sürekli çınlama var ve duyamıyorum,"" audiometri testi istiyorum. || Ani karaciğer yetmezliğin için acil transplant değerlendirmesi gerekli.] [TEXT=Parazit enfeksiyonun ve ishalin için dışkı testi ve kan testleri yapacağız.]",False
4,15,Dr. House,Ani baş dönmesi ve denge kaybı,Vestibüler testler ve beyin MR,Yok,Nöroloji konsültasyonu,diğer,başlangıç,0,kaygı,denge sistemi ve beyin,,,Ani baş dönmen ve denge kaybın için vestibüler testler gerekli.,[],Ani baş dönmesi ve denge kaybı,Vestibüler testler ve beyin MR,Yok,Nöroloji konsültasyonu,denge sistemi ve beyin,45.0,,kaygı,başlangıç,Ani kalp duruşun ve aritmi için acil EKG ve holter monitor gerekli.,Parazit enfeksiyonun ve ishalin için dışkı testi ve kan testleri yapacağız.,[SPEAKER=Dr. House] [SYMPTOM=Ani baş dönmesi ve denge kaybı] [TEST=Vestibüler testler ve beyin MR] [DRUG=Yok] [PROCEDURE=Nöroloji konsültasyonu] [ORGAN=denge sistemi ve beyin] [PREV=Parazit enfeksiyonun ve ishalin için dışkı testi ve kan testleri yapacağız. || Ani kalp duruşun ve aritmi için acil EKG ve holter monitor gerekli.] [TEXT=Ani baş dönmen ve denge kaybın için vestibüler testler gerekli.],False
4,15,Hasta,Ani göğüs ağrısı ve kalp sıkışması,EKG ve kan testleri,Nitrogliserin,Acil kardiyoloji müdahalesi,diğer,başlangıç,0,kaygı,kalp,,,"Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum.",[],Ani göğüs ağrısı ve kalp sıkışması,EKG ve kan testleri,Nitrogliserin,Acil kardiyoloji müdahalesi,kalp,46.0,,kaygı,başlangıç,Ani baş dönmen ve denge kaybın için vestibüler testler gerekli.,Ani kalp duruşun ve aritmi için acil EKG ve holter monitor gerekli.,"[SPEAKER=Hasta] [SYMPTOM=Ani göğüs ağrısı ve kalp sıkışması] [TEST=EKG ve kan testleri] [DRUG=Nitrogliserin] [PROCEDURE=Acil kardiyoloji müdahalesi] [ORGAN=kalp] [PREV=Ani kalp duruşun ve aritmi için acil EKG ve holter monitor gerekli. || Ani baş dönmen ve denge kaybın için vestibüler testler gerekli.] [TEXT=Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum.]",False
4,15,Dr. Cameron,Ani böbrek yetmezliği ve idrar azlığı,Kan testleri ve ultrason,Yok,Nefroloji acil konsültasyonu,diğer,başlangıç,0,kaygı,böbrekler,,,Ani böbrek yetmezliğin için acil nefroloji konsültasyonu gerekli.,[],Ani böbrek yetmezliği ve idrar azlığı,Kan testleri ve ultrason,Yok,Nefroloji acil konsültasyonu,böbrekler,27.0,,kaygı,başlangıç,"Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum.",Ani baş dönmen ve denge kaybın için vestibüler testler gerekli.,"[SPEAKER=Dr. Cameron] [SYMPTOM=Ani böbrek yetmezliği ve idrar azlığı] [TEST=Kan testleri ve ultrason] [DRUG=Yok] [PROCEDURE=Nefroloji acil konsültasyonu] [ORGAN=böbrekler] [PREV=Ani baş dönmen ve denge kaybın için vestibüler testler gerekli. || Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum.] [TEXT=Ani böbrek yetmezliğin için acil nefroloji konsültasyonu gerekli.]",False
4,15,Dr. Foreman,Ani karaciğer yetmezliği ve sararma,Kan testleri ve karaciğer ultrasonu,Yok,Hepatoloji acil konsültasyonu,diğer,başlangıç,0,kaygı,karaciğer,,,Ani karaciğer yetmezliğin için acil hepatoloji konsültasyonu gerekli.,[],Ani karaciğer yetmezliği ve sararma,Kan testleri ve karaciğer ultrasonu,Yok,Hepatoloji acil konsültasyonu,karaciğer,28.0,,kaygı,başlangıç,Ani böbrek yetmezliğin için acil nefroloji konsültasyonu gerekli.,"Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum.","[SPEAKER=Dr. Foreman] [SYMPTOM=Ani karaciğer yetmezliği ve sararma] [TEST=Kan testleri ve karaciğer ultrasonu] [DRUG=Yok] [PROCEDURE=Hepatoloji acil konsültasyonu] [ORGAN=karaciğer] [PREV=Ani göğüs ağrım ve kalp sıkışmam var,"" acil yardım istiyorum. || Ani böbrek yetmezliğin için acil nefroloji konsültasyonu gerekli.] [TEXT=Ani karaciğer yetmezliğin için acil hepatoloji konsültasyonu gerekli.]",False
4,15,Hasta,Ani solunum zorluğu ve halsizlik,Kan gaz analizi ve EKG,Oksijen tedavisi,Acil müdahale,diğer,başlangıç,0,kaygı,akciğerler ve kalp,,,"Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum.",[],Ani solunum zorluğu ve halsizlik,Kan gaz analizi ve EKG,Oksijen tedavisi,Acil müdahale,akciğerler ve kalp,12.0,,kaygı,başlangıç,Ani felç ve konuşma bozukluğu için acil beyin MR gerekli.,Ani kanama ve şok durumunda acil müdahale gerekli.,"[SPEAKER=Hasta] [SYMPTOM=Ani solunum zorluğu ve halsizlik] [TEST=Kan gaz analizi ve EKG] [DRUG=Oksijen tedavisi] [PROCEDURE=Acil müdahale] [ORGAN=akciğerler ve kalp] [PREV=Ani kanama ve şok durumunda acil müdahale gerekli. || Ani felç ve konuşma bozukluğu için acil beyin MR gerekli.] [TEXT=Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum.]",False
4,15,Dr. Cuddy,Ani ateş ve titreme,Kan testleri ve kan kültürü,Antibiyotik,Enfeksiyon hastalıkları konsültasyonu,diğer,başlangıç,0,kaygı,tüm vücut,,,Ani ateşin ve titremen için kan testleri ve kültür gerekli.,[],Ani ateş ve titreme,Kan testleri ve kan kültürü,Antibiyotik,Enfeksiyon hastalıkları konsültasyonu,tüm vücut,48.0,,kaygı,başlangıç,"Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum.",Ani felç ve konuşma bozukluğu için acil beyin MR gerekli.,"[SPEAKER=Dr. Cuddy] [SYMPTOM=Ani ateş ve titreme] [TEST=Kan testleri ve kan kültürü] [DRUG=Antibiyotik] [PROCEDURE=Enfeksiyon hastalıkları konsültasyonu] [ORGAN=tüm vücut] [PREV=Ani felç ve konuşma bozukluğu için acil beyin MR gerekli. || Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum.] [TEXT=Ani ateşin ve titremen için kan testleri ve kültür gerekli.]",False
4,15,Dr. Wilson,Ani mide kanaması ve kusma,Endoskopi ve kan testleri,Kan durdurucu,Gastroenteroloji acil müdahalesi,diğer,başlangıç,0,kaygı,mide,,,Ani mide kanaması ve kusma için acil endoskopi gerekli.,[],Ani mide kanaması ve kusma,Endoskopi ve kan testleri,Kan durdurucu,Gastroenteroloji acil müdahalesi,mide,49.0,,kaygı,başlangıç,Ani ateşin ve titremen için kan testleri ve kültür gerekli.,"Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum.","[SPEAKER=Dr. Wilson] [SYMPTOM=Ani mide kanaması ve kusma] [TEST=Endoskopi ve kan testleri] [DRUG=Kan durdurucu] [PROCEDURE=Gastroenteroloji acil müdahalesi] [ORGAN=mide] [PREV=Ani solunum zorluğum ve halsizliğim var,"" acil yardım istiyorum. || Ani ateşin ve titremen için kan testleri ve kültür gerekli.] [TEXT=Ani mide kanaması ve kusma için acil endoskopi gerekli.]",False
4,15,Dr. House,Ani görme kaybı ve baş ağrısı,Göz muayenesi ve beyin MR,Yok,Nöroloji ve oftalmoloji konsültasyonu,diğer,başlangıç,0,kaygı,gözler ve beyin,,,Ani görme kaybın ve baş ağrın için acil müdahale gerekli.,[],Ani görme kaybı ve baş ağrısı,Göz muayenesi ve beyin MR,Yok,Nöroloji ve oftalmoloji konsültasyonu,gözler ve beyin,50.0,,kaygı,başlangıç,Ani mide kanaması ve kusma için acil endoskopi gerekli.,Ani ateşin ve titremen için kan testleri ve kültür gerekli.,[SPEAKER=Dr. House] [SYMPTOM=Ani görme kaybı ve baş ağrısı] [TEST=Göz muayenesi ve beyin MR] [DRUG=Yok] [PROCEDURE=Nöroloji ve oftalmoloji konsültasyonu] [ORGAN=gözler ve beyin] [PREV=Ani ateşin ve titremen için kan testleri ve kültür gerekli. || Ani mide kanaması ve kusma için acil endoskopi gerekli.] [TEXT=Ani görme kaybın ve baş ağrın için acil müdahale gerekli.],False
4,15,Dr. Cameron,Ani alerjik reaksiyon ve nefes darlığı,Alerji testleri ve kan testleri,Adrenalin,Acil müdahale,diğer,başlangıç,0,kaygı,bağışıklık sistemi ve solunum,,,Ani alerjik reaksiyonun için acil adrenalin ve müdahale gerekli.,[],Ani alerjik reaksiyon ve nefes darlığı,Alerji testleri ve kan testleri,Adrenalin,Acil müdahale,bağışıklık sistemi ve solunum,13.0,,kaygı,başlangıç,Ani kalp ritim bozukluğum ve bayılma için acil yardım istiyorum.,Ani görme kaybın ve baş ağrın için acil müdahale gerekli.,[SPEAKER=Dr. Cameron] [SYMPTOM=Ani alerjik reaksiyon ve nefes darlığı] [TEST=Alerji testleri ve kan testleri] [DRUG=Adrenalin] [PROCEDURE=Acil müdahale] [ORGAN=bağışıklık sistemi ve solunum] [PREV=Ani görme kaybın ve baş ağrın için acil müdahale gerekli. || Ani kalp ritim bozukluğum ve bayılma için acil yardım istiyorum.] [TEXT=Ani alerjik reaksiyonun için acil adrenalin ve müdahale gerekli.],False
4,15,Dr. House,Ani beyin kanaması ve baş ağrısı,Beyin MR ve kan testleri,Yok,Nöroloji acil müdahalesi,diğer,başlangıç,0,kaygı,beyin,,,Ani beyin kanaması için acil müdahale gerekli.,[],Ani beyin kanaması ve baş ağrısı,Beyin MR ve kan testleri,Yok,Nöroloji acil müdahalesi,beyin,22.0,,kaygı,başlangıç,Ani kalp krizi için acil EKG ve müdahale gerekli.,Ani akciğer embolisi için acil müdahale gerekli.,[SPEAKER=Dr. House] [SYMPTOM=Ani beyin kanaması ve baş ağrısı] [TEST=Beyin MR ve kan testleri] [DRUG=Yok] [PROCEDURE=Nöroloji acil müdahalesi] [ORGAN=beyin] [PREV=Ani akciğer embolisi için acil müdahale gerekli. || Ani kalp krizi için acil EKG ve müdahale gerekli.] [TEXT=Ani beyin kanaması için acil müdahale gerekli.],False
4,15,Hasta,Ani solunum durması ve morarma,Kan gaz analizi ve entübasyon,Oksijen tedavisi,Acil müdahale,diğer,başlangıç,0,kaygı,solunum sistemi,,,"Ani solunum durması ve morarmam var,"" acil yardım istiyorum.",[],Ani solunum durması ve morarma,Kan gaz analizi ve entübasyon,Oksijen tedavisi,Acil müdahale,solunum sistemi,52.0,,kaygı,başlangıç,Ani beyin kanaması için acil müdahale gerekli.,Ani kalp krizi için acil EKG ve müdahale gerekli.,"[SPEAKER=Hasta] [SYMPTOM=Ani solunum durması ve morarma] [TEST=Kan gaz analizi ve entübasyon] [DRUG=Oksijen tedavisi] [PROCEDURE=Acil müdahale] [ORGAN=solunum sistemi] [PREV=Ani kalp krizi için acil EKG ve müdahale gerekli. || Ani beyin kanaması için acil müdahale gerekli.] [TEXT=Ani solunum durması ve morarmam var,"" acil yardım istiyorum.]",False
4,15,Dr. Cuddy,Ani şok ve düşük tansiyon,Kan testleri ve serum,Sıvı tedavisi,Acil müdahale,diğer,başlangıç,0,kaygı,tüm vücut,,,Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.,[],Ani şok ve düşük tansiyon,Kan testleri ve serum,Sıvı tedavisi,Acil müdahale,tüm vücut,17.0,,kaygı,başlangıç,"Ani solunum durması ve morarmam var,"" acil yardım istiyorum.",Ani beyin kanaması için acil müdahale gerekli.,"[SPEAKER=Dr. Cuddy] [SYMPTOM=Ani şok ve düşük tansiyon] [TEST=Kan testleri ve serum] [DRUG=Sıvı tedavisi] [PROCEDURE=Acil müdahale] [ORGAN=tüm vücut] [PREV=Ani beyin kanaması için acil müdahale gerekli. || Ani solunum durması ve morarmam var,"" acil yardım istiyorum.] [TEXT=Ani şok ve düşük tansiyon için acil sıvı tedavisi gerekli.]",False
